date,category,complaints
2024-03-18,Heating/Hot Water,640
2024-03-18,Homeless/Shelter,136
2024-03-18,Plumbing,134
2024-03-18,Water/Leak,219
2024-03-19,Boilers,5
2024-03-19,Heating/Hot Water,2294
2024-03-19,Homeless/Shelter,161
2024-03-19,Plumbing,439
2024-03-19,Water/Leak,470
2024-03-20,Boilers,13
2024-03-20,Heating/Hot Water,906
2024-03-20,Homeless/Shelter,181
2024-03-20,Plumbing,226
2024-03-20,Water/Leak,263
2024-03-21,Boilers,11
2024-03-21,Heating/Hot Water,1469
2024-03-21,Homeless/Shelter,101
2024-03-21,Plumbing,236
2024-03-21,Snow/Ice,3
2024-03-21,Water/Leak,262
2024-03-22,Boilers,13
2024-03-22,Heating/Hot Water,1104
2024-03-22,Homeless/Shelter,116
2024-03-22,Plumbing,243
2024-03-22,Snow/Ice,1
2024-03-22,Water/Leak,249
2024-03-23,Boilers,2
2024-03-23,Heating/Hot Water,938
2024-03-23,Homeless/Shelter,85
2024-03-23,Plumbing,158
2024-03-23,Water/Leak,548
2024-03-24,Boilers,5
2024-03-24,Heating/Hot Water,1115
2024-03-24,Homeless/Shelter,93
2024-03-24,Plumbing,139
2024-03-24,Snow/Ice,3
2024-03-24,Water/Leak,136
2024-03-25,Boilers,12
2024-03-25,Heating/Hot Water,1004
2024-03-25,Homeless/Shelter,105
2024-03-25,Plumbing,236
2024-03-25,Water/Leak,303
2024-03-26,Boilers,9
2024-03-26,Heating/Hot Water,911
2024-03-26,Homeless/Shelter,138
2024-03-26,Plumbing,230
2024-03-26,Water/Leak,314
2024-03-27,Boilers,9
2024-03-27,Heating/Hot Water,794
2024-03-27,Homeless/Shelter,171
2024-03-27,Plumbing,238
2024-03-27,Water/Leak,261
2024-03-28,Boilers,6
2024-03-28,Heating/Hot Water,629
2024-03-28,Homeless/Shelter,153
2024-03-28,Plumbing,229
2024-03-28,Water/Leak,227
2024-03-29,Boilers,14
2024-03-29,Heating/Hot Water,717
2024-03-29,Homeless/Shelter,125
2024-03-29,Plumbing,144
2024-03-29,Water/Leak,260
2024-03-30,Boilers,8
2024-03-30,Heating/Hot Water,608
2024-03-30,Homeless/Shelter,123
2024-03-30,Plumbing,102
2024-03-30,Water/Leak,156
2024-03-31,Boilers,3
2024-03-31,Heating/Hot Water,435
2024-03-31,Homeless/Shelter,126
2024-03-31,Plumbing,93
2024-03-31,Water/Leak,106
2024-04-01,Boilers,10
2024-04-01,Heating/Hot Water,737
2024-04-01,Homeless/Shelter,204
2024-04-01,Plumbing,194
2024-04-01,Water/Leak,257
2024-04-02,Boilers,10
2024-04-02,Heating/Hot Water,743
2024-04-02,Homeless/Shelter,185
2024-04-02,Plumbing,210
2024-04-02,Water/Leak,236
2024-04-03,Boilers,11
2024-04-03,Heating/Hot Water,1114
2024-04-03,Homeless/Shelter,157
2024-04-03,Plumbing,243
2024-04-03,Water/Leak,699
2024-04-04,Boilers,8
2024-04-04,Heating/Hot Water,795
2024-04-04,Homeless/Shelter,141
2024-04-04,Plumbing,232
2024-04-04,Water/Leak,423
2024-04-05,Boilers,14
2024-04-05,Heating/Hot Water,674
2024-04-05,Homeless/Shelter,143
2024-04-05,Plumbing,179
2024-04-05,Water/Leak,270
2024-04-06,Boilers,4
2024-04-06,Heating/Hot Water,521
2024-04-06,Homeless/Shelter,154
2024-04-06,Plumbing,107
2024-04-06,Water/Leak,161
2024-04-07,Boilers,4
2024-04-07,Heating/Hot Water,462
2024-04-07,Homeless/Shelter,120
2024-04-07,Plumbing,103
2024-04-07,Water/Leak,181
2024-04-08,Boilers,13
2024-04-08,Heating/Hot Water,443
2024-04-08,Homeless/Shelter,189
2024-04-08,Plumbing,184
2024-04-08,Water/Leak,305
2024-04-09,Boilers,6
2024-04-09,Heating/Hot Water,348
2024-04-09,Homeless/Shelter,218
2024-04-09,Plumbing,189
2024-04-09,Water/Leak,310
2024-04-10,Boilers,5
2024-04-10,Heating/Hot Water,371
2024-04-10,Homeless/Shelter,255
2024-04-10,Plumbing,234
2024-04-10,Water/Leak,326
2024-04-11,Boilers,10
2024-04-11,Heating/Hot Water,1
2024-04-11,Homeless/Shelter,207
2024-04-11,Plumbing,6
2024-04-11,Water/Leak,136
2024-04-12,Boilers,8
2024-04-12,Homeless/Shelter,202
2024-04-12,Plumbing,18
2024-04-12,Water/Leak,101
2024-04-13,Boilers,7
2024-04-13,Heating/Hot Water,2
2024-04-13,Homeless/Shelter,162
2024-04-13,Plumbing,5
2024-04-13,Water/Leak,118
2024-04-14,Boilers,5
2024-04-14,Homeless/Shelter,179
2024-04-14,Plumbing,5
2024-04-14,Water/Leak,96
2024-04-15,Boilers,12
2024-04-15,Heating/Hot Water,2386
2024-04-15,Homeless/Shelter,273
2024-04-15,Plumbing,723
2024-04-15,Water/Leak,696
2024-04-16,Boilers,5
2024-04-16,Heating/Hot Water,368
2024-04-16,Homeless/Shelter,334
2024-04-16,Plumbing,226
2024-04-16,Water/Leak,302
2024-04-17,Boilers,8
2024-04-17,Heating/Hot Water,448
2024-04-17,Homeless/Shelter,268
2024-04-17,Plumbing,228
2024-04-17,Water/Leak,356
2024-04-18,Boilers,12
2024-04-18,Heating/Hot Water,947
2024-04-18,Homeless/Shelter,187
2024-04-18,Plumbing,213
2024-04-18,Water/Leak,269
2024-04-19,Boilers,6
2024-04-19,Heating/Hot Water,604
2024-04-19,Homeless/Shelter,204
2024-04-19,Plumbing,179
2024-04-19,Water/Leak,217
2024-04-20,Boilers,3
2024-04-20,Heating/Hot Water,400
2024-04-20,Homeless/Shelter,197
2024-04-20,Plumbing,91
2024-04-20,Water/Leak,147
2024-04-21,Boilers,5
2024-04-21,Heating/Hot Water,687
2024-04-21,Homeless/Shelter,172
2024-04-21,Plumbing,103
2024-04-21,Water/Leak,155
2024-04-22,Boilers,17
2024-04-22,Heating/Hot Water,638
2024-04-22,Homeless/Shelter,224
2024-04-22,Plumbing,245
2024-04-22,Water/Leak,313
2024-04-23,Boilers,13
2024-04-23,Heating/Hot Water,552
2024-04-23,Homeless/Shelter,197
2024-04-23,Plumbing,174
2024-04-23,Water/Leak,263
2024-04-24,Boilers,12
2024-04-24,Heating/Hot Water,400
2024-04-24,Homeless/Shelter,212
2024-04-24,Plumbing,208
2024-04-24,Water/Leak,257
2024-04-25,Boilers,13
2024-04-25,Heating/Hot Water,733
2024-04-25,Homeless/Shelter,200
2024-04-25,Plumbing,165
2024-04-25,Water/Leak,255
2024-04-26,Boilers,2
2024-04-26,Heating/Hot Water,562
2024-04-26,Homeless/Shelter,222
2024-04-26,Plumbing,174
2024-04-26,Water/Leak,229
2024-04-27,Boilers,2
2024-04-27,Heating/Hot Water,439
2024-04-27,Homeless/Shelter,161
2024-04-27,Plumbing,95
2024-04-27,Water/Leak,150
2024-04-28,Boilers,4
2024-04-28,Heating/Hot Water,270
2024-04-28,Homeless/Shelter,190
2024-04-28,Plumbing,89
2024-04-28,Water/Leak,111
2024-04-29,Boilers,5
2024-04-29,Heating/Hot Water,319
2024-04-29,Homeless/Shelter,327
2024-04-29,Plumbing,204
2024-04-29,Water/Leak,287
2024-04-30,Boilers,12
2024-04-30,Heating/Hot Water,257
2024-04-30,Homeless/Shelter,271
2024-04-30,Plumbing,201
2024-04-30,Water/Leak,257
2024-05-01,Boilers,15
2024-05-01,Heating/Hot Water,253
2024-05-01,Homeless/Shelter,244
2024-05-01,Plumbing,226
2024-05-01,Water/Leak,262
2024-05-02,Boilers,4
2024-05-02,Heating/Hot Water,206
2024-05-02,Homeless/Shelter,248
2024-05-02,Plumbing,172
2024-05-02,Water/Leak,223
2024-05-03,Boilers,10
2024-05-03,Heating/Hot Water,254
2024-05-03,Homeless/Shelter,233
2024-05-03,Plumbing,161
2024-05-03,Water/Leak,200
2024-05-04,Boilers,2
2024-05-04,Heating/Hot Water,360
2024-05-04,Homeless/Shelter,184
2024-05-04,Plumbing,98
2024-05-04,Water/Leak,141
2024-05-05,Boilers,8
2024-05-05,Heating/Hot Water,651
2024-05-05,Homeless/Shelter,133
2024-05-05,Plumbing,121
2024-05-05,Water/Leak,130
2024-05-06,Boilers,19
2024-05-06,Heating/Hot Water,317
2024-05-06,Homeless/Shelter,262
2024-05-06,Plumbing,221
2024-05-06,Water/Leak,292
2024-05-07,Boilers,9
2024-05-07,Heating/Hot Water,225
2024-05-07,Homeless/Shelter,242
2024-05-07,Plumbing,196
2024-05-07,Water/Leak,302
2024-05-08,Boilers,5
2024-05-08,Heating/Hot Water,192
2024-05-08,Homeless/Shelter,253
2024-05-08,Plumbing,192
2024-05-08,Water/Leak,269
2024-05-09,Boilers,11
2024-05-09,Heating/Hot Water,158
2024-05-09,Homeless/Shelter,282
2024-05-09,Plumbing,210
2024-05-09,Water/Leak,233
2024-05-10,Boilers,4
2024-05-10,Heating/Hot Water,392
2024-05-10,Homeless/Shelter,213
2024-05-10,Plumbing,221
2024-05-10,Water/Leak,184
2024-05-11,Boilers,2
2024-05-11,Heating/Hot Water,327
2024-05-11,Homeless/Shelter,253
2024-05-11,Plumbing,102
2024-05-11,Water/Leak,113
2024-05-12,Boilers,4
2024-05-12,Heating/Hot Water,531
2024-05-12,Homeless/Shelter,200
2024-05-12,Plumbing,70
2024-05-12,Water/Leak,105
2024-05-13,Boilers,5
2024-05-13,Heating/Hot Water,361
2024-05-13,Homeless/Shelter,260
2024-05-13,Plumbing,202
2024-05-13,Water/Leak,220
2024-05-14,Boilers,8
2024-05-14,Heating/Hot Water,201
2024-05-14,Homeless/Shelter,305
2024-05-14,Plumbing,201
2024-05-14,Water/Leak,305
2024-05-15,Boilers,7
2024-05-15,Heating/Hot Water,180
2024-05-15,Homeless/Shelter,195
2024-05-15,Plumbing,184
2024-05-15,Water/Leak,212
2024-05-16,Boilers,8
2024-05-16,Heating/Hot Water,220
2024-05-16,Homeless/Shelter,215
2024-05-16,Plumbing,189
2024-05-16,Water/Leak,201
2024-05-17,Boilers,5
2024-05-17,Heating/Hot Water,157
2024-05-17,Homeless/Shelter,199
2024-05-17,Plumbing,165
2024-05-17,Water/Leak,223
2024-05-18,Boilers,4
2024-05-18,Heating/Hot Water,117
2024-05-18,Homeless/Shelter,192
2024-05-18,Plumbing,100
2024-05-18,Water/Leak,135
2024-05-19,Boilers,1
2024-05-19,Heating/Hot Water,139
2024-05-19,Homeless/Shelter,191
2024-05-19,Plumbing,81
2024-05-19,Water/Leak,139
2024-05-20,Boilers,4
2024-05-20,Heating/Hot Water,174
2024-05-20,Homeless/Shelter,285
2024-05-20,Plumbing,225
2024-05-20,Water/Leak,290
2024-05-21,Boilers,7
2024-05-21,Heating/Hot Water,152
2024-05-21,Homeless/Shelter,272
2024-05-21,Plumbing,175
2024-05-21,Water/Leak,285
2024-05-22,Boilers,7
2024-05-22,Heating/Hot Water,113
2024-05-22,Homeless/Shelter,279
2024-05-22,Plumbing,180
2024-05-22,Water/Leak,272
2024-05-23,Boilers,5
2024-05-23,Heating/Hot Water,80
2024-05-23,Homeless/Shelter,246
2024-05-23,Plumbing,194
2024-05-23,Water/Leak,329
2024-05-24,Boilers,4
2024-05-24,Heating/Hot Water,96
2024-05-24,Homeless/Shelter,231
2024-05-24,Plumbing,184
2024-05-24,Water/Leak,289
2024-05-25,Boilers,2
2024-05-25,Heating/Hot Water,115
2024-05-25,Homeless/Shelter,207
2024-05-25,Plumbing,98
2024-05-25,Water/Leak,186
2024-05-26,Heating/Hot Water,116
2024-05-26,Homeless/Shelter,181
2024-05-26,Plumbing,96
2024-05-26,Water/Leak,169
2024-05-27,Heating/Hot Water,157
2024-05-27,Homeless/Shelter,172
2024-05-27,Plumbing,119
2024-05-27,Water/Leak,171
2024-05-28,Boilers,7
2024-05-28,Heating/Hot Water,156
2024-05-28,Homeless/Shelter,271
2024-05-28,Plumbing,220
2024-05-28,Water/Leak,324
2024-05-29,Boilers,6
2024-05-29,Heating/Hot Water,163
2024-05-29,Homeless/Shelter,330
2024-05-29,Plumbing,232
2024-05-29,Water/Leak,297
2024-05-30,Boilers,9
2024-05-30,Heating/Hot Water,103
2024-05-30,Homeless/Shelter,233
2024-05-30,Plumbing,213
2024-05-30,Water/Leak,313
2024-05-31,Boilers,1
2024-05-31,Heating/Hot Water,159
2024-05-31,Homeless/Shelter,293
2024-05-31,Plumbing,193
2024-05-31,Water/Leak,245
2024-06-01,Heating/Hot Water,102
2024-06-01,Homeless/Shelter,238
2024-06-01,Plumbing,117
2024-06-01,Water/Leak,217
2024-06-02,Boilers,2
2024-06-02,Heating/Hot Water,110
2024-06-02,Homeless/Shelter,235
2024-06-02,Plumbing,83
2024-06-02,Water/Leak,163
2024-06-03,Boilers,5
2024-06-03,Heating/Hot Water,131
2024-06-03,Homeless/Shelter,366
2024-06-03,Plumbing,257
2024-06-03,Water/Leak,843
2024-06-04,Boilers,5
2024-06-04,Heating/Hot Water,134
2024-06-04,Homeless/Shelter,325
2024-06-04,Plumbing,221
2024-06-04,Water/Leak,428
2024-06-05,Boilers,1
2024-06-05,Heating/Hot Water,125
2024-06-05,Homeless/Shelter,331
2024-06-05,Plumbing,297
2024-06-05,Water/Leak,985
2024-06-06,Boilers,3
2024-06-06,Heating/Hot Water,99
2024-06-06,Homeless/Shelter,292
2024-06-06,Plumbing,211
2024-06-06,Water/Leak,403
2024-06-07,Boilers,2
2024-06-07,Heating/Hot Water,109
2024-06-07,Homeless/Shelter,301
2024-06-07,Plumbing,172
2024-06-07,Water/Leak,304
2024-06-08,Boilers,3
2024-06-08,Heating/Hot Water,102
2024-06-08,Homeless/Shelter,213
2024-06-08,Plumbing,96
2024-06-08,Water/Leak,188
2024-06-09,Boilers,1
2024-06-09,Heating/Hot Water,111
2024-06-09,Homeless/Shelter,207
2024-06-09,Plumbing,74
2024-06-09,Water/Leak,191
2024-06-10,Boilers,7
2024-06-10,Heating/Hot Water,121
2024-06-10,Homeless/Shelter,317
2024-06-10,Plumbing,215
2024-06-10,Water/Leak,324
2024-06-11,Boilers,15
2024-06-11,Heating/Hot Water,145
2024-06-11,Homeless/Shelter,332
2024-06-11,Plumbing,224
2024-06-11,Water/Leak,277
2024-06-12,Boilers,3
2024-06-12,Heating/Hot Water,107
2024-06-12,Homeless/Shelter,308
2024-06-12,Plumbing,201
2024-06-12,Water/Leak,258
2024-06-13,Boilers,5
2024-06-13,Heating/Hot Water,101
2024-06-13,Homeless/Shelter,256
2024-06-13,Plumbing,171
2024-06-13,Water/Leak,284
2024-06-14,Boilers,4
2024-06-14,Heating/Hot Water,116
2024-06-14,Homeless/Shelter,229
2024-06-14,Plumbing,170
2024-06-14,Water/Leak,370
2024-06-15,Heating/Hot Water,126
2024-06-15,Homeless/Shelter,220
2024-06-15,Plumbing,79
2024-06-15,Water/Leak,228
2024-06-16,Boilers,1
2024-06-16,Heating/Hot Water,91
2024-06-16,Homeless/Shelter,182
2024-06-16,Plumbing,92
2024-06-16,Water/Leak,192
2024-06-17,Boilers,6
2024-06-17,Heating/Hot Water,140
2024-06-17,Homeless/Shelter,322
2024-06-17,Plumbing,254
2024-06-17,Water/Leak,384
2024-06-18,Boilers,13
2024-06-18,Heating/Hot Water,124
2024-06-18,Homeless/Shelter,279
2024-06-18,Plumbing,205
2024-06-18,Water/Leak,439
2024-06-19,Boilers,1
2024-06-19,Heating/Hot Water,130
2024-06-19,Homeless/Shelter,227
2024-06-19,Plumbing,180
2024-06-19,Water/Leak,511
2024-06-20,Boilers,6
2024-06-20,Heating/Hot Water,126
2024-06-20,Homeless/Shelter,274
2024-06-20,Plumbing,198
2024-06-20,Water/Leak,737
2024-06-21,Boilers,8
2024-06-21,Heating/Hot Water,129
2024-06-21,Homeless/Shelter,311
2024-06-21,Plumbing,251
2024-06-21,Water/Leak,930
2024-06-22,Boilers,2
2024-06-22,Heating/Hot Water,142
2024-06-22,Homeless/Shelter,215
2024-06-22,Plumbing,194
2024-06-22,Water/Leak,693
2024-06-23,Boilers,4
2024-06-23,Heating/Hot Water,126
2024-06-23,Homeless/Shelter,219
2024-06-23,Plumbing,147
2024-06-23,Water/Leak,701
2024-06-24,Boilers,4
2024-06-24,Heating/Hot Water,132
2024-06-24,Homeless/Shelter,309
2024-06-24,Plumbing,244
2024-06-24,Water/Leak,596
2024-06-25,Boilers,6
2024-06-25,Heating/Hot Water,140
2024-06-25,Homeless/Shelter,322
2024-06-25,Plumbing,257
2024-06-25,Water/Leak,544
2024-06-26,Boilers,5
2024-06-26,Heating/Hot Water,120
2024-06-26,Homeless/Shelter,362
2024-06-26,Plumbing,226
2024-06-26,Water/Leak,589
2024-06-27,Boilers,5
2024-06-27,Heating/Hot Water,111
2024-06-27,Homeless/Shelter,292
2024-06-27,Plumbing,208
2024-06-27,Water/Leak,550
2024-06-28,Boilers,4
2024-06-28,Heating/Hot Water,90
2024-06-28,Homeless/Shelter,294
2024-06-28,Plumbing,147
2024-06-28,Water/Leak,402
2024-06-29,Boilers,2
2024-06-29,Heating/Hot Water,91
2024-06-29,Homeless/Shelter,197
2024-06-29,Plumbing,101
2024-06-29,Water/Leak,228
2024-06-30,Boilers,1
2024-06-30,Heating/Hot Water,83
2024-06-30,Homeless/Shelter,145
2024-06-30,Plumbing,104
2024-06-30,Water/Leak,215
2024-07-01,Boilers,5
2024-07-01,Heating/Hot Water,112
2024-07-01,Homeless/Shelter,336
2024-07-01,Plumbing,193
2024-07-01,Water/Leak,329
2024-07-02,Boilers,6
2024-07-02,Heating/Hot Water,99
2024-07-02,Homeless/Shelter,309
2024-07-02,Plumbing,227
2024-07-02,Water/Leak,351
2024-07-03,Boilers,1
2024-07-03,Heating/Hot Water,78
2024-07-03,Homeless/Shelter,244
2024-07-03,Plumbing,197
2024-07-03,Water/Leak,329
2024-07-04,Boilers,3
2024-07-04,Heating/Hot Water,66
2024-07-04,Homeless/Shelter,228
2024-07-04,Plumbing,92
2024-07-04,Water/Leak,335
2024-07-05,Boilers,7
2024-07-05,Heating/Hot Water,75
2024-07-05,Homeless/Shelter,267
2024-07-05,Plumbing,187
2024-07-05,Water/Leak,569
2024-07-06,Boilers,2
2024-07-06,Heating/Hot Water,144
2024-07-06,Homeless/Shelter,215
2024-07-06,Plumbing,165
2024-07-06,Water/Leak,660
2024-07-07,Boilers,1
2024-07-07,Heating/Hot Water,131
2024-07-07,Homeless/Shelter,205
2024-07-07,Plumbing,132
2024-07-07,Water/Leak,601
2024-07-08,Boilers,3
2024-07-08,Heating/Hot Water,194
2024-07-08,Homeless/Shelter,359
2024-07-08,Plumbing,241
2024-07-08,Water/Leak,759
2024-07-09,Boilers,4
2024-07-09,Heating/Hot Water,227
2024-07-09,Homeless/Shelter,352
2024-07-09,Plumbing,272
2024-07-09,Water/Leak,700
2024-07-10,Boilers,4
2024-07-10,Heating/Hot Water,117
2024-07-10,Homeless/Shelter,326
2024-07-10,Plumbing,234
2024-07-10,Water/Leak,719
2024-07-11,Boilers,3
2024-07-11,Heating/Hot Water,65
2024-07-11,Homeless/Shelter,306
2024-07-11,Plumbing,91
2024-07-11,Water/Leak,473
2024-07-12,Boilers,1
2024-07-12,Heating/Hot Water,62
2024-07-12,Homeless/Shelter,284
2024-07-12,Plumbing,86
2024-07-12,Snow/Ice,1
2024-07-12,Water/Leak,384
2024-07-13,Boilers,1
2024-07-13,Homeless/Shelter,237
2024-07-13,Plumbing,6
2024-07-13,Water/Leak,301
2024-07-14,Heating/Hot Water,333
2024-07-14,Homeless/Shelter,229
2024-07-14,Plumbing,470
2024-07-14,Water/Leak,720
2024-07-15,Boilers,4
2024-07-15,Heating/Hot Water,147
2024-07-15,Homeless/Shelter,298
2024-07-15,Plumbing,238
2024-07-15,Snow/Ice,1
2024-07-15,Water/Leak,750
2024-07-16,Boilers,2
2024-07-16,Heating/Hot Water,129
2024-07-16,Homeless/Shelter,333
2024-07-16,Plumbing,308
2024-07-16,Water/Leak,980
2024-07-17,Boilers,2
2024-07-17,Heating/Hot Water,109
2024-07-17,Homeless/Shelter,291
2024-07-17,Plumbing,242
2024-07-17,Snow/Ice,4
2024-07-17,Water/Leak,783
2024-07-18,Boilers,6
2024-07-18,Heating/Hot Water,107
2024-07-18,Homeless/Shelter,306
2024-07-18,Plumbing,210
2024-07-18,Water/Leak,582
2024-07-19,Boilers,1
2024-07-19,Heating/Hot Water,65
2024-07-19,Homeless/Shelter,227
2024-07-19,Plumbing,139
2024-07-19,Water/Leak,462
2024-07-20,Boilers,1
2024-07-20,Heating/Hot Water,66
2024-07-20,Homeless/Shelter,221
2024-07-20,Plumbing,154
2024-07-20,Water/Leak,354
2024-07-21,Boilers,1
2024-07-21,Heating/Hot Water,98
2024-07-21,Homeless/Shelter,202
2024-07-21,Plumbing,92
2024-07-21,Water/Leak,352
2024-07-22,Boilers,8
2024-07-22,Heating/Hot Water,122
2024-07-22,Homeless/Shelter,297
2024-07-22,Plumbing,216
2024-07-22,Water/Leak,457
2024-07-23,Boilers,4
2024-07-23,Heating/Hot Water,112
2024-07-23,Homeless/Shelter,323
2024-07-23,Plumbing,250
2024-07-23,Water/Leak,375
2024-07-24,Boilers,2
2024-07-24,Heating/Hot Water,97
2024-07-24,Homeless/Shelter,357
2024-07-24,Plumbing,235
2024-07-24,Water/Leak,336
2024-07-25,Boilers,2
2024-07-25,Heating/Hot Water,108
2024-07-25,Homeless/Shelter,368
2024-07-25,Plumbing,258
2024-07-25,Water/Leak,363
2024-07-26,Boilers,4
2024-07-26,Heating/Hot Water,85
2024-07-26,Homeless/Shelter,295
2024-07-26,Plumbing,208
2024-07-26,Water/Leak,376
2024-07-27,Boilers,1
2024-07-27,Heating/Hot Water,67
2024-07-27,Homeless/Shelter,274
2024-07-27,Plumbing,117
2024-07-27,Water/Leak,282
2024-07-28,Boilers,1
2024-07-28,Heating/Hot Water,62
2024-07-28,Homeless/Shelter,209
2024-07-28,Plumbing,67
2024-07-28,Water/Leak,280
2024-07-29,Boilers,1
2024-07-29,Heating/Hot Water,97
2024-07-29,Homeless/Shelter,342
2024-07-29,Plumbing,251
2024-07-29,Water/Leak,415
2024-07-30,Boilers,5
2024-07-30,Heating/Hot Water,81
2024-07-30,Homeless/Shelter,340
2024-07-30,Plumbing,260
2024-07-30,Water/Leak,405
2024-07-31,Boilers,1
2024-07-31,Heating/Hot Water,124
2024-07-31,Homeless/Shelter,373
2024-07-31,Plumbing,203
2024-07-31,Water/Leak,448
2024-08-01,Boilers,1
2024-08-01,Heating/Hot Water,116
2024-08-01,Homeless/Shelter,334
2024-08-01,Plumbing,209
2024-08-01,Water/Leak,612
2024-08-02,Boilers,1
2024-08-02,Heating/Hot Water,96
2024-08-02,Homeless/Shelter,315
2024-08-02,Plumbing,223
2024-08-02,Water/Leak,562
2024-08-03,Heating/Hot Water,78
2024-08-03,Homeless/Shelter,240
2024-08-03,Plumbing,103
2024-08-03,Water/Leak,445
2024-08-04,Boilers,2
2024-08-04,Heating/Hot Water,85
2024-08-04,Homeless/Shelter,194
2024-08-04,Plumbing,117
2024-08-04,Water/Leak,332
2024-08-05,Boilers,3
2024-08-05,Heating/Hot Water,125
2024-08-05,Homeless/Shelter,315
2024-08-05,Plumbing,205
2024-08-05,Water/Leak,509
2024-08-06,Boilers,3
2024-08-06,Heating/Hot Water,120
2024-08-06,Homeless/Shelter,295
2024-08-06,Plumbing,277
2024-08-06,Water/Leak,583
2024-08-07,Boilers,2
2024-08-07,Heating/Hot Water,117
2024-08-07,Homeless/Shelter,291
2024-08-07,Plumbing,254
2024-08-07,Water/Leak,447
2024-08-08,Boilers,4
2024-08-08,Heating/Hot Water,102
2024-08-08,Homeless/Shelter,289
2024-08-08,Plumbing,205
2024-08-08,Water/Leak,346
2024-08-09,Boilers,6
2024-08-09,Heating/Hot Water,99
2024-08-09,Homeless/Shelter,264
2024-08-09,Plumbing,240
2024-08-09,Water/Leak,370
2024-08-10,Boilers,1
2024-08-10,Heating/Hot Water,89
2024-08-10,Homeless/Shelter,197
2024-08-10,Plumbing,114
2024-08-10,Water/Leak,262
2024-08-11,Boilers,1
2024-08-11,Heating/Hot Water,86
2024-08-11,Homeless/Shelter,229
2024-08-11,Plumbing,95
2024-08-11,Water/Leak,222
2024-08-12,Boilers,4
2024-08-12,Heating/Hot Water,105
2024-08-12,Homeless/Shelter,303
2024-08-12,Plumbing,215
2024-08-12,Water/Leak,396
2024-08-13,Boilers,7
2024-08-13,Heating/Hot Water,65
2024-08-13,Homeless/Shelter,312
2024-08-13,Plumbing,234
2024-08-13,Water/Leak,323
2024-08-14,Boilers,9
2024-08-14,Heating/Hot Water,108
2024-08-14,Homeless/Shelter,272
2024-08-14,Plumbing,223
2024-08-14,Water/Leak,594
2024-08-15,Boilers,5
2024-08-15,Heating/Hot Water,134
2024-08-15,Homeless/Shelter,314
2024-08-15,Plumbing,203
2024-08-15,Water/Leak,371
2024-08-16,Boilers,4
2024-08-16,Heating/Hot Water,116
2024-08-16,Homeless/Shelter,294
2024-08-16,Plumbing,216
2024-08-16,Water/Leak,358
2024-08-17,Boilers,3
2024-08-17,Heating/Hot Water,126
2024-08-17,Homeless/Shelter,233
2024-08-17,Plumbing,98
2024-08-17,Water/Leak,224
2024-08-18,Heating/Hot Water,109
2024-08-18,Homeless/Shelter,185
2024-08-18,Plumbing,130
2024-08-18,Water/Leak,298
2024-08-19,Boilers,7
2024-08-19,Heating/Hot Water,108
2024-08-19,Homeless/Shelter,276
2024-08-19,Plumbing,249
2024-08-19,Water/Leak,408
2024-08-20,Boilers,3
2024-08-20,Heating/Hot Water,105
2024-08-20,Homeless/Shelter,278
2024-08-20,Plumbing,257
2024-08-20,Water/Leak,340
2024-08-21,Boilers,9
2024-08-21,Heating/Hot Water,131
2024-08-21,Homeless/Shelter,258
2024-08-21,Plumbing,244
2024-08-21,Water/Leak,319
2024-08-22,Boilers,6
2024-08-22,Heating/Hot Water,91
2024-08-22,Homeless/Shelter,265
2024-08-22,Plumbing,196
2024-08-22,Water/Leak,278
2024-08-23,Boilers,6
2024-08-23,Heating/Hot Water,95
2024-08-23,Homeless/Shelter,268
2024-08-23,Plumbing,155
2024-08-23,Water/Leak,269
2024-08-24,Boilers,1
2024-08-24,Heating/Hot Water,63
2024-08-24,Homeless/Shelter,238
2024-08-24,Plumbing,97
2024-08-24,Water/Leak,220
2024-08-25,Boilers,3
2024-08-25,Heating/Hot Water,85
2024-08-25,Homeless/Shelter,227
2024-08-25,Plumbing,91
2024-08-25,Water/Leak,155
2024-08-26,Boilers,6
2024-08-26,Heating/Hot Water,114
2024-08-26,Homeless/Shelter,325
2024-08-26,Plumbing,183
2024-08-26,Water/Leak,339
2024-08-27,Boilers,4
2024-08-27,Heating/Hot Water,94
2024-08-27,Homeless/Shelter,304
2024-08-27,Plumbing,229
2024-08-27,Water/Leak,342
2024-08-28,Boilers,4
2024-08-28,Heating/Hot Water,96
2024-08-28,Homeless/Shelter,345
2024-08-28,Plumbing,191
2024-08-28,Water/Leak,438
2024-08-29,Boilers,5
2024-08-29,Heating/Hot Water,107
2024-08-29,Homeless/Shelter,275
2024-08-29,Plumbing,213
2024-08-29,Water/Leak,356
2024-08-30,Boilers,4
2024-08-30,Heating/Hot Water,81
2024-08-30,Homeless/Shelter,223
2024-08-30,Plumbing,171
