month,category,borough,complaints
2024-01,Boilers,STATEN ISLAND,5
2024-01,Heating/Hot Water,BRONX,18518
2024-01,Heating/Hot Water,BROOKLYN,13332
2024-01,Heating/Hot Water,MANHATTAN,11269
2024-01,Heating/Hot Water,QUEENS,7924
2024-01,Heating/Hot Water,STATEN ISLAND,561
2024-01,Homeless/Shelter,BRONX,148
2024-01,Homeless/Shelter,BROOKLYN,723
2024-01,Homeless/Shelter,MANHATTAN,2754
2024-01,Homeless/Shelter,QUEENS,546
2024-01,Homeless/Shelter,STATEN ISLAND,29
2024-01,Plumbing,BRONX,2307
2024-01,Plumbing,BROOKLYN,2268
2024-01,Plumbing,MANHATTAN,1399
2024-01,Plumbing,QUEENS,941
2024-01,Plumbing,STATEN ISLAND,155
2024-01,Snow/Ice,BRONX,275
2024-01,Snow/Ice,BROOKLYN,1202
2024-01,Snow/Ice,MANHATTAN,221
2024-01,Snow/Ice,QUEENS,1092
2024-01,Snow/Ice,STATEN ISLAND,448
2024-01,Snow/Ice,Unspecified,1
2024-01,Water/Leak,BRONX,2335
2024-01,Water/Leak,BROOKLYN,3554
2024-01,Water/Leak,MANHATTAN,1452
2024-01,Water/Leak,QUEENS,1924
2024-01,Water/Leak,STATEN ISLAND,509
2024-02,Boilers,BRONX,73
2024-02,Boilers,BROOKLYN,94
2024-02,Boilers,MANHATTAN,91
2024-02,Boilers,QUEENS,42
2024-02,Boilers,STATEN ISLAND,8
2024-02,Heating/Hot Water,BRONX,11668
2024-02,Heating/Hot Water,BROOKLYN,7708
2024-02,Heating/Hot Water,MANHATTAN,6429
2024-02,Heating/Hot Water,QUEENS,4281
2024-02,Heating/Hot Water,STATEN ISLAND,319
2024-02,Homeless/Shelter,BRONX,138
2024-02,Homeless/Shelter,BROOKLYN,564
2024-02,Homeless/Shelter,MANHATTAN,2466
2024-02,Homeless/Shelter,QUEENS,442
2024-02,Homeless/Shelter,STATEN ISLAND,11
2024-02,Homeless/Shelter,Unspecified,1
2024-02,Plumbing,BRONX,1913
2024-02,Plumbing,BROOKLYN,1578
2024-02,Plumbing,MANHATTAN,1179
2024-02,Plumbing,QUEENS,721
2024-02,Plumbing,STATEN ISLAND,105
2024-02,Snow/Ice,BRONX,175
2024-02,Snow/Ice,BROOKLYN,410
2024-02,Snow/Ice,MANHATTAN,52
2024-02,Snow/Ice,QUEENS,388
2024-02,Snow/Ice,STATEN ISLAND,114
2024-02,Water/Leak,BRONX,1471
2024-02,Water/Leak,BROOKLYN,2376
2024-02,Water/Leak,MANHATTAN,956
2024-02,Water/Leak,QUEENS,1636
2024-02,Water/Leak,STATEN ISLAND,290
2024-02,Water/Leak,Unspecified,1
2024-03,Boilers,BRONX,52
2024-03,Boilers,BROOKLYN,74
2024-03,Boilers,MANHATTAN,78
2024-03,Boilers,QUEENS,41
2024-03,Boilers,STATEN ISLAND,3
2024-03,Heating/Hot Water,BRONX,9180
2024-03,Heating/Hot Water,BROOKLYN,6001
2024-03,Heating/Hot Water,MANHATTAN,5752
2024-03,Heating/Hot Water,QUEENS,3646
2024-03,Heating/Hot Water,STATEN ISLAND,271
2024-03,Homeless/Shelter,BRONX,234
2024-03,Homeless/Shelter,BROOKLYN,712
2024-03,Homeless/Shelter,MANHATTAN,2730
2024-03,Homeless/Shelter,QUEENS,576
2024-03,Homeless/Shelter,STATEN ISLAND,25
2024-03,Plumbing,BRONX,1934
2024-03,Plumbing,BROOKLYN,1597
2024-03,Plumbing,MANHATTAN,1209
2024-03,Plumbing,QUEENS,804
2024-03,Plumbing,STATEN ISLAND,155
2024-03,Snow/Ice,BRONX,1
2024-03,Snow/Ice,BROOKLYN,2
2024-03,Snow/Ice,MANHATTAN,3
2024-03,Snow/Ice,QUEENS,1
2024-03,Snow/Ice,STATEN ISLAND,3
2024-03,Water/Leak,BRONX,1858
2024-03,Water/Leak,BROOKLYN,2752
2024-03,Water/Leak,MANHATTAN,1276
2024-03,Water/Leak,QUEENS,1681
2024-03,Water/Leak,STATEN ISLAND,467
2024-04,Boilers,BRONX,51
2024-04,Boilers,BROOKLYN,69
2024-04,Boilers,MANHATTAN,83
2024-04,Boilers,QUEENS,36
2024-04,Boilers,STATEN ISLAND,7
2024-04,Heating/Hot Water,BRONX,5867
2024-04,Heating/Hot Water,BROOKLYN,4105
2024-04,Heating/Hot Water,MANHATTAN,3789
2024-04,Heating/Hot Water,QUEENS,2318
2024-04,Heating/Hot Water,STATEN ISLAND,142
2024-04,Homeless/Shelter,BRONX,295
2024-04,Homeless/Shelter,BROOKLYN,1001
2024-04,Homeless/Shelter,MANHATTAN,4072
2024-04,Homeless/Shelter,QUEENS,765
2024-04,Homeless/Shelter,STATEN ISLAND,22
2024-04,Plumbing,BRONX,1819
2024-04,Plumbing,BROOKLYN,1503
2024-04,Plumbing,MANHATTAN,1071
2024-04,Plumbing,QUEENS,723
2024-04,Plumbing,STATEN ISLAND,111
2024-04,Water/Leak,BRONX,2000
2024-04,Water/Leak,BROOKLYN,2473
2024-04,Water/Leak,MANHATTAN,1255
2024-04,Water/Leak,QUEENS,1701
2024-04,Water/Leak,STATEN ISLAND,453
2024-04,Water/Leak,Unspecified,1
2024-05,Boilers,BRONX,41
2024-05,Boilers,BROOKLYN,46
2024-05,Boilers,MANHATTAN,67
2024-05,Boilers,QUEENS,26
2024-05,Boilers,STATEN ISLAND,3
2024-05,Heating/Hot Water,BRONX,2251
2024-05,Heating/Hot Water,BROOKLYN,1730
2024-05,Heating/Hot Water,MANHATTAN,1929
2024-05,Heating/Hot Water,QUEENS,834
2024-05,Heating/Hot Water,STATEN ISLAND,81
2024-05,Homeless/Shelter,BRONX,294
2024-05,Homeless/Shelter,BROOKLYN,1191
2024-05,Homeless/Shelter,MANHATTAN,4963
2024-05,Homeless/Shelter,QUEENS,826
2024-05,Homeless/Shelter,STATEN ISLAND,29
2024-05,Homeless/Shelter,Unspecified,1
2024-05,Plumbing,BRONX,1820
2024-05,Plumbing,BROOKLYN,1493
2024-05,Plumbing,MANHATTAN,1111
2024-05,Plumbing,QUEENS,713
2024-05,Plumbing,STATEN ISLAND,104
2024-05,Water/Leak,BRONX,1695
2024-05,Water/Leak,BROOKLYN,2293
2024-05,Water/Leak,MANHATTAN,1151
2024-05,Water/Leak,QUEENS,1535
2024-05,Water/Leak,STATEN ISLAND,385
2024-06,Boilers,BRONX,25
2024-06,Boilers,BROOKLYN,50
2024-06,Boilers,MANHATTAN,32
2024-06,Boilers,QUEENS,14
2024-06,Boilers,STATEN ISLAND,3
2024-06,Heating/Hot Water,BRONX,1175
2024-06,Heating/Hot Water,BROOKLYN,1004
2024-06,Heating/Hot Water,MANHATTAN,857
2024-06,Heating/Hot Water,QUEENS,438
2024-06,Heating/Hot Water,STATEN ISLAND,40
2024-06,Homeless/Shelter,BRONX,263
2024-06,Homeless/Shelter,BROOKLYN,1447
2024-06,Homeless/Shelter,MANHATTAN,5385
2024-06,Homeless/Shelter,QUEENS,998
2024-06,Homeless/Shelter,STATEN ISLAND,26
2024-06,Homeless/Shelter,Unspecified,1
2024-06,Plumbing,BRONX,1787
2024-06,Plumbing,BROOKLYN,1595
2024-06,Plumbing,MANHATTAN,1011
2024-06,Plumbing,QUEENS,906
2024-06,Plumbing,STATEN ISLAND,97
2024-06,Water/Leak,BRONX,3912
2024-06,Water/Leak,BROOKLYN,3495
2024-06,Water/Leak,MANHATTAN,2278
2024-06,Water/Leak,QUEENS,3038
2024-06,Water/Leak,STATEN ISLAND,450
2024-06,Water/Leak,Unspecified,1
2024-07,Boilers,BRONX,14
2024-07,Boilers,BROOKLYN,29
2024-07,Boilers,MANHATTAN,19
2024-07,Boilers,QUEENS,23
2024-07,Boilers,STATEN ISLAND,1
2024-07,Boilers,Unspecified,1
2024-07,Heating/Hot Water,BRONX,1054
2024-07,Heating/Hot Water,BROOKLYN,926
2024-07,Heating/Hot Water,MANHATTAN,921
2024-07,Heating/Hot Water,QUEENS,397
2024-07,Heating/Hot Water,STATEN ISLAND,81
2024-07,Homeless/Shelter,BRONX,414
2024-07,Homeless/Shelter,BROOKLYN,1580
2024-07,Homeless/Shelter,MANHATTAN,5851
2024-07,Homeless/Shelter,QUEENS,1049
2024-07,Homeless/Shelter,STATEN ISLAND,57
2024-07,Homeless/Shelter,Unspecified,2
2024-07,Plumbing,BRONX,2174
2024-07,Plumbing,BROOKLYN,1760
2024-07,Plumbing,MANHATTAN,1116
2024-07,Plumbing,QUEENS,844
2024-07,Plumbing,STATEN ISLAND,146
2024-07,Plumbing,Unspecified,1
2024-07,Snow/Ice,MANHATTAN,6
2024-07,Water/Leak,BRONX,5803
2024-07,Water/Leak,BROOKLYN,3419
2024-07,Water/Leak,MANHATTAN,3046
2024-07,Water/Leak,QUEENS,2536
2024-07,Water/Leak,STATEN ISLAND,423
2024-07,Water/Leak,Unspecified,3
2024-08,Boilers,BRONX,20
2024-08,Boilers,BROOKLYN,32
2024-08,Boilers,MANHATTAN,38
2024-08,Boilers,QUEENS,21
2024-08,Boilers,STATEN ISLAND,5
2024-08,Heating/Hot Water,BRONX,1087
2024-08,Heating/Hot Water,BROOKLYN,763
2024-08,Heating/Hot Water,MANHATTAN,808
2024-08,Heating/Hot Water,QUEENS,403
2024-08,Heating/Hot Water,STATEN ISLAND,44
2024-08,Homeless/Shelter,BRONX,454
2024-08,Homeless/Shelter,BROOKLYN,1436
2024-08,Homeless/Shelter,MANHATTAN,5505
2024-08,Homeless/Shelter,QUEENS,948
2024-08,Homeless/Shelter,STATEN ISLAND,49
2024-08,Plumbing,BRONX,1995
2024-08,Plumbing,BROOKLYN,1671
2024-08,Plumbing,MANHATTAN,1162
2024-08,Plumbing,QUEENS,774
2024-08,Plumbing,STATEN ISLAND,137
2024-08,Plumbing,Unspecified,1
2024-08,Water/Leak,BRONX,3407
2024-08,Water/Leak,BROOKLYN,3294
2024-08,Water/Leak,MANHATTAN,2130
2024-08,Water/Leak,QUEENS,1982
2024-08,Water/Leak,STATEN ISLAND,375
2024-08,Water/Leak,Unspecified,2
2024-09,Boilers,BRONX,31
2024-09,Boilers,BROOKLYN,43
2024-09,Boilers,MANHATTAN,24
2024-09,Boilers,QUEENS,23
2024-09,Boilers,STATEN ISLAND,3
2024-09,Heating/Hot Water,BRONX,1227
2024-09,Heating/Hot Water,BROOKLYN,771
2024-09,Heating/Hot Water,MANHATTAN,949
2024-09,Heating/Hot Water,QUEENS,355
2024-09,Heating/Hot Water,STATEN ISLAND,48
2024-09,Homeless/Shelter,BRONX,512
2024-09,Homeless/Shelter,BROOKLYN,1530
2024-09,Homeless/Shelter,MANHATTAN,6966
2024-09,Homeless/Shelter,QUEENS,1120
2024-09,Homeless/Shelter,STATEN ISLAND,63
2024-09,Homeless/Shelter,Unspecified,1
2024-09,Plumbing,BRONX,1983
2024-09,Plumbing,BROOKLYN,1578
2024-09,Plumbing,MANHATTAN,1086
2024-09,Plumbing,QUEENS,687
2024-09,Plumbing,STATEN ISLAND,119
2024-09,Snow/Ice,MANHATTAN,1
2024-09,Water/Leak,BRONX,1864
2024-09,Water/Leak,BROOKLYN,2288
2024-09,Water/Leak,MANHATTAN,1314
2024-09,Water/Leak,QUEENS,1650
2024-09,Water/Leak,STATEN ISLAND,440
2024-10,Boilers,BRONX,50
2024-10,Boilers,BROOKLYN,68
2024-10,Boilers,MANHATTAN,59
2024-10,Boilers,QUEENS,48
2024-10,Boilers,STATEN ISLAND,9
2024-10,Heating/Hot Water,BRONX,6364
2024-10,Heating/Hot Water,BROOKLYN,5499
2024-10,Heating/Hot Water,MANHATTAN,5112
2024-10,Heating/Hot Water,QUEENS,2541
2024-10,Heating/Hot Water,STATEN ISLAND,189
2024-10,Homeless/Shelter,BRONX,582
2024-10,Homeless/Shelter,BROOKLYN,1492
2024-10,Homeless/Shelter,MANHATTAN,6301
2024-10,Homeless/Shelter,QUEENS,1092
2024-10,Homeless/Shelter,STATEN ISLAND,56
2024-10,Homeless/Shelter,Unspecified,2
2024-10,Plumbing,BRONX,1916
2024-10,Plumbing,BROOKLYN,1648
2024-10,Plumbing,MANHATTAN,1179
2024-10,Plumbing,QUEENS,683
2024-10,Plumbing,STATEN ISLAND,117
2024-10,Water/Leak,BRONX,1736
2024-10,Water/Leak,BROOKLYN,2053
2024-10,Water/Leak,MANHATTAN,1255
2024-10,Water/Leak,QUEENS,1908
2024-10,Water/Leak,STATEN ISLAND,468
2024-10,Water/Leak,Unspecified,1
2024-11,Boilers,BRONX,83
2024-11,Boilers,BROOKLYN,67
2024-11,Boilers,MANHATTAN,89
2024-11,Boilers,QUEENS,63
2024-11,Boilers,STATEN ISLAND,6
2024-11,Heating/Hot Water,BRONX,13720
2024-11,Heating/Hot Water,BROOKLYN,10883
2024-11,Heating/Hot Water,MANHATTAN,8935
2024-11,Heating/Hot Water,QUEENS,5544
2024-11,Heating/Hot Water,STATEN ISLAND,367
2024-11,Homeless/Shelter,BRONX,392
2024-11,Homeless/Shelter,BROOKLYN,1172
2024-11,Homeless/Shelter,MANHATTAN,4886
2024-11,Homeless/Shelter,QUEENS,683
2024-11,Homeless/Shelter,STATEN ISLAND,33
2024-11,Homeless/Shelter,Unspecified,1
2024-11,Plumbing,BRONX,1967
2024-11,Plumbing,BROOKLYN,1541
2024-11,Plumbing,MANHATTAN,1238
2024-11,Plumbing,QUEENS,605
2024-11,Plumbing,STATEN ISLAND,138
2024-11,Snow/Ice,MANHATTAN,1
2024-11,Snow/Ice,QUEENS,1
2024-11,Water/Leak,BRONX,2007
2024-11,Water/Leak,BROOKLYN,2152
2024-11,Water/Leak,MANHATTAN,1343
2024-11,Water/Leak,QUEENS,1563
2024-11,Water/Leak,STATEN ISLAND,706
2024-11,Water/Leak,Unspecified,2
2024-12,Boilers,BRONX,92
2024-12,Boilers,BROOKLYN,133
2024-12,Boilers,MANHATTAN,96
2024-12,Boilers,QUEENS,81
2024-12,Boilers,STATEN ISLAND,8
2024-12,Heating/Hot Water,BRONX,23525
2024-12,Heating/Hot Water,BROOKLYN,15903
2024-12,Heating/Hot Water,MANHATTAN,14391
2024-12,Heating/Hot Water,QUEENS,8654
2024-12,Heating/Hot Water,STATEN ISLAND,735
2024-12,Homeless/Shelter,BRONX,278
2024-12,Homeless/Shelter,BROOKLYN,688
2024-12,Homeless/Shelter,MANHATTAN,3157
2024-12,Homeless/Shelter,QUEENS,436
2024-12,Homeless/Shelter,STATEN ISLAND,16
2024-12,Plumbing,BRONX,2328
2024-12,Plumbing,BROOKLYN,1969
2024-12,Plumbing,MANHATTAN,1402
2024-12,Plumbing,QUEENS,825
2024-12,Plumbing,STATEN ISLAND,130
2024-12,Plumbing,Unspecified,1
2024-12,Snow/Ice,BRONX,190
2024-12,Snow/Ice,BROOKLYN,185
2024-12,Snow/Ice,MANHATTAN,109
2024-12,Snow/Ice,QUEENS,213
2024-12,Snow/Ice,STATEN ISLAND,118
2024-12,Snow/Ice,Unspecified,1
2024-12,Water/Leak,BRONX,1909
2024-12,Water/Leak,BROOKLYN,3470
2024-12,Water/Leak,MANHATTAN,1121
2024-12,Water/Leak,QUEENS,2062
2024-12,Water/Leak,STATEN ISLAND,570
2024-12,Water/Leak,Unspecified,2
2025-01,Boilers,BRONX,119
2025-01,Boilers,BROOKLYN,148
2025-01,Boilers,MANHATTAN,134
2025-01,Boilers,QUEENS,98
2025-01,Boilers,STATEN ISLAND,6
2025-01,Heating/Hot Water,BRONX,25401
2025-01,Heating/Hot Water,BROOKLYN,16942
2025-01,Heating/Hot Water,MANHATTAN,15694
2025-01,Heating/Hot Water,QUEENS,9016
2025-01,Heating/Hot Water,STATEN ISLAND,640
2025-01,Homeless/Shelter,BRONX,268
2025-01,Homeless/Shelter,BROOKLYN,545
2025-01,Homeless/Shelter,MANHATTAN,2729
2025-01,Homeless/Shelter,QUEENS,399
2025-01,Homeless/Shelter,STATEN ISLAND,20
2025-01,Homeless/Shelter,Unspecified,1
2025-01,Plumbing,BRONX,2583
2025-01,Plumbing,BROOKLYN,2180
2025-01,Plumbing,MANHATTAN,1740
2025-01,Plumbing,QUEENS,1001
2025-01,Plumbing,STATEN ISLAND,158
2025-01,Snow/Ice,BRONX,465
2025-01,Snow/Ice,BROOKLYN,2147
2025-01,Snow/Ice,MANHATTAN,342
2025-01,Snow/Ice,QUEENS,1526
2025-01,Snow/Ice,STATEN ISLAND,680
2025-01,Snow/Ice,Unspecified,1
2025-01,Water/Leak,BRONX,2191
2025-01,Water/Leak,BROOKLYN,3467
2025-01,Water/Leak,MANHATTAN,1336
2025-01,Water/Leak,QUEENS,2608
2025-01,Water/Leak,STATEN ISLAND,668
2025-01,Water/Leak,Unspecified,1
2025-02,Boilers,BRONX,111
2025-02,Boilers,BROOKLYN,96
2025-02,Boilers,MANHATTAN,108
2025-02,Boilers,QUEENS,57
2025-02,Boilers,STATEN ISLAND,4
2025-02,Heating/Hot Water,BRONX,15199
2025-02,Heating/Hot Water,BROOKLYN,10067
2025-02,Heating/Hot Water,MANHATTAN,9831
2025-02,Heating/Hot Water,QUEENS,5308
2025-02,Heating/Hot Water,STATEN ISLAND,426
2025-02,Homeless/Shelter,BRONX,174
2025-02,Homeless/Shelter,BROOKLYN,422
2025-02,Homeless/Shelter,MANHATTAN,2651
2025-02,Homeless/Shelter,QUEENS,308
2025-02,Homeless/Shelter,STATEN ISLAND,10
2025-02,Plumbing,BRONX,1981
2025-02,Plumbing,BROOKLYN,1740
2025-02,Plumbing,MANHATTAN,1429
2025-02,Plumbing,QUEENS,653
2025-02,Plumbing,STATEN ISLAND,152
2025-02,Snow/Ice,BRONX,258
2025-02,Snow/Ice,BROOKLYN,1185
2025-02,Snow/Ice,MANHATTAN,343
2025-02,Snow/Ice,QUEENS,754
2025-02,Snow/Ice,STATEN ISLAND,277
2025-02,Water/Leak,BRONX,1495
2025-02,Water/Leak,BROOKLYN,2613
2025-02,Water/Leak,MANHATTAN,1086
2025-02,Water/Leak,QUEENS,2508
2025-02,Water/Leak,STATEN ISLAND,491
2025-03,Boilers,BRONX,88
2025-03,Boilers,BROOKLYN,85
2025-03,Boilers,MANHATTAN,87
2025-03,Boilers,QUEENS,56
2025-03,Boilers,STATEN ISLAND,1
2025-03,Heating/Hot Water,BRONX,9663
2025-03,Heating/Hot Water,BROOKLYN,6932
2025-03,Heating/Hot Water,MANHATTAN,5815
2025-03,Heating/Hot Water,QUEENS,3542
2025-03,Heating/Hot Water,STATEN ISLAND,370
2025-03,Homeless/Shelter,BRONX,249
2025-03,Homeless/Shelter,BROOKLYN,689
2025-03,Homeless/Shelter,MANHATTAN,3729
2025-03,Homeless/Shelter,QUEENS,478
2025-03,Homeless/Shelter,STATEN ISLAND,32
2025-03,Homeless/Shelter,Unspecified,1
2025-03,Plumbing,BRONX,1941
2025-03,Plumbing,BROOKLYN,1751
2025-03,Plumbing,MANHATTAN,1380
2025-03,Plumbing,QUEENS,696
2025-03,Plumbing,STATEN ISLAND,137
2025-03,Snow/Ice,BRONX,1
2025-03,Snow/Ice,BROOKLYN,3
2025-03,Snow/Ice,MANHATTAN,1
2025-03,Snow/Ice,QUEENS,6
2025-03,Snow/Ice,STATEN ISLAND,1
2025-03,Water/Leak,BRONX,1456
2025-03,Water/Leak,BROOKLYN,2235
2025-03,Water/Leak,MANHATTAN,994
2025-03,Water/Leak,QUEENS,1918
2025-03,Water/Leak,STATEN ISLAND,436
2025-04,Boilers,BRONX,68
2025-04,Boilers,BROOKLYN,77
2025-04,Boilers,MANHATTAN,63
2025-04,Boilers,QUEENS,48
2025-04,Boilers,STATEN ISLAND,5
2025-04,Heating/Hot Water,BRONX,5843
2025-04,Heating/Hot Water,BROOKLYN,4404
2025-04,Heating/Hot Water,MANHATTAN,4381
2025-04,Heating/Hot Water,QUEENS,2028
2025-04,Heating/Hot Water,STATEN ISLAND,194
2025-04,Homeless/Shelter,BRONX,303
2025-04,Homeless/Shelter,BROOKLYN,921
2025-04,Homeless/Shelter,MANHATTAN,4516
2025-04,Homeless/Shelter,QUEENS,549
2025-04,Homeless/Shelter,STATEN ISLAND,36
2025-04,Plumbing,BRONX,1769
2025-04,Plumbing,BROOKLYN,1720
2025-04,Plumbing,MANHATTAN,1302
2025-04,Plumbing,QUEENS,660
2025-04,Plumbing,STATEN ISLAND,116
2025-04,Water/Leak,BRONX,1378
2025-04,Water/Leak,BROOKLYN,1901
2025-04,Water/Leak,MANHATTAN,1133
2025-04,Water/Leak,QUEENS,1467
2025-04,Water/Leak,STATEN ISLAND,430
2025-05,Boilers,BRONX,55
2025-05,Boilers,BROOKLYN,64
2025-05,Boilers,MANHATTAN,55
2025-05,Boilers,QUEENS,44
2025-05,Boilers,STATEN ISLAND,2
2025-05,Heating/Hot Water,BRONX,2228
2025-05,Heating/Hot Water,BROOKLYN,1953
2025-05,Heating/Hot Water,MANHATTAN,2263
2025-05,Heating/Hot Water,QUEENS,877
2025-05,Heating/Hot Water,STATEN ISLAND,151
2025-05,Heating/Hot Water,Unspecified,1
2025-05,Homeless/Shelter,BRONX,368
2025-05,Homeless/Shelter,BROOKLYN,1211
2025-05,Homeless/Shelter,MANHATTAN,5960
2025-05,Homeless/Shelter,QUEENS,605
2025-05,Homeless/Shelter,STATEN ISLAND,26
2025-05,Homeless/Shelter,Unspecified,1
2025-05,Plumbing,BRONX,1897
2025-05,Plumbing,BROOKLYN,1475
2025-05,Plumbing,MANHATTAN,1125
2025-05,Plumbing,QUEENS,687
2025-05,Plumbing,STATEN ISLAND,120
2025-05,Water/Leak,BRONX,1528
2025-05,Water/Leak,BROOKLYN,1805
2025-05,Water/Leak,MANHATTAN,1045
2025-05,Water/Leak,QUEENS,1364
2025-05,Water/Leak,STATEN ISLAND,732
2025-06,Boilers,BRONX,55
2025-06,Boilers,BROOKLYN,44
2025-06,Boilers,MANHATTAN,43
2025-06,Boilers,QUEENS,33
2025-06,Boilers,STATEN ISLAND,4
2025-06,Heating/Hot Water,BRONX,1313
2025-06,Heating/Hot Water,BROOKLYN,1164
2025-06,Heating/Hot Water,MANHATTAN,1233
2025-06,Heating/Hot Water,QUEENS,408
2025-06,Heating/Hot Water,STATEN ISLAND,99
2025-06,Homeless/Shelter,BRONX,447
2025-06,Homeless/Shelter,BROOKLYN,1258
2025-06,Homeless/Shelter,MANHATTAN,6504
2025-06,Homeless/Shelter,QUEENS,679
2025-06,Homeless/Shelter,STATEN ISLAND,40
2025-06,Plumbing,BRONX,2901
2025-06,Plumbing,BROOKLYN,1550
2025-06,Plumbing,MANHATTAN,1100
2025-06,Plumbing,QUEENS,756
2025-06,Plumbing,STATEN ISLAND,115
2025-06,Water/Leak,BRONX,8730
2025-06,Water/Leak,BROOKLYN,3392
2025-06,Water/Leak,MANHATTAN,3197
2025-06,Water/Leak,QUEENS,2262
2025-06,Water/Leak,STATEN ISLAND,480
2025-06,Water/Leak,Unspecified,1
2025-07,Boilers,BRONX,47
2025-07,Boilers,BROOKLYN,40
2025-07,Boilers,MANHATTAN,34
2025-07,Boilers,QUEENS,34
2025-07,Boilers,STATEN ISLAND,1
2025-07,Heating/Hot Water,BRONX,939
2025-07,Heating/Hot Water,BROOKLYN,814
2025-07,Heating/Hot Water,MANHATTAN,876
2025-07,Heating/Hot Water,QUEENS,331
2025-07,Heating/Hot Water,STATEN ISLAND,48
2025-07,Homeless/Shelter,BRONX,521
2025-07,Homeless/Shelter,BROOKLYN,1777
2025-07,Homeless/Shelter,MANHATTAN,6447
2025-07,Homeless/Shelter,QUEENS,788
2025-07,Homeless/Shelter,STATEN ISLAND,75
2025-07,Plumbing,BRONX,1918
2025-07,Plumbing,BROOKLYN,1598
2025-07,Plumbing,MANHATTAN,1234
2025-07,Plumbing,QUEENS,768
2025-07,Plumbing,STATEN ISLAND,118
2025-07,Water/Leak,BRONX,6856
2025-07,Water/Leak,BROOKLYN,4055
2025-07,Water/Leak,MANHATTAN,4309
2025-07,Water/Leak,QUEENS,2785
2025-07,Water/Leak,STATEN ISLAND,615
2025-08,Boilers,BRONX,27
2025-08,Boilers,BROOKLYN,57
2025-08,Boilers,MANHATTAN,27
2025-08,Boilers,QUEENS,35
2025-08,Boilers,STATEN ISLAND,8
2025-08,Heating/Hot Water,BRONX,945
2025-08,Heating/Hot Water,BROOKLYN,785
2025-08,Heating/Hot Water,MANHATTAN,827
2025-08,Heating/Hot Water,QUEENS,315
2025-08,Heating/Hot Water,STATEN ISLAND,57
2025-08,Homeless/Shelter,BRONX,683
2025-08,Homeless/Shelter,BROOKLYN,1738
2025-08,Homeless/Shelter,MANHATTAN,6266
2025-08,Homeless/Shelter,QUEENS,908
2025-08,Homeless/Shelter,STATEN ISLAND,68
2025-08,Homeless/Shelter,Unspecified,1
2025-08,Plumbing,BRONX,1698
2025-08,Plumbing,BROOKLYN,1401
2025-08,Plumbing,MANHATTAN,1043
2025-08,Plumbing,QUEENS,729
2025-08,Plumbing,STATEN ISLAND,161
2025-08,Water/Leak,BRONX,3206
2025-08,Water/Leak,BROOKLYN,2813
2025-08,Water/Leak,MANHATTAN,1848
2025-08,Water/Leak,QUEENS,1890
2025-08,Water/Leak,STATEN ISLAND,495
2025-09,Boilers,BRONX,51
2025-09,Boilers,BROOKLYN,46
2025-09,Boilers,MANHATTAN,46
2025-09,Boilers,QUEENS,36
2025-09,Boilers,STATEN ISLAND,2
2025-09,Heating/Hot Water,BRONX,1160
2025-09,Heating/Hot Water,BROOKLYN,771
2025-09,Heating/Hot Water,MANHATTAN,1193
2025-09,Heating/Hot Water,QUEENS,420
2025-09,Heating/Hot Water,STATEN ISLAND,51
2025-09,Homeless/Shelter,BRONX,599
2025-09,Homeless/Shelter,BROOKLYN,1879
2025-09,Homeless/Shelter,MANHATTAN,6711
2025-09,Homeless/Shelter,QUEENS,909
2025-09,Homeless/Shelter,STATEN ISLAND,69
2025-09,Homeless/Shelter,Unspecified,2
2025-09,Plumbing,BRONX,1775
2025-09,Plumbing,BROOKLYN,1528
2025-09,Plumbing,MANHATTAN,1287
2025-09,Plumbing,QUEENS,813
2025-09,Plumbing,STATEN ISLAND,116
2025-09,Water/Leak,BRONX,1723
2025-09,Water/Leak,BROOKLYN,2084
2025-09,Water/Leak,MANHATTAN,1315
2025-09,Water/Leak,QUEENS,1688
2025-09,Water/Leak,STATEN ISLAND,482
2025-10,Boilers,BRONX,114
2025-10,Boilers,BROOKLYN,117
2025-10,Boilers,MANHATTAN,258
2025-10,Boilers,QUEENS,63
2025-10,Boilers,STATEN ISLAND,12
2025-10,Heating/Hot Water,BRONX,10333
2025-10,Heating/Hot Water,BROOKLYN,9199
2025-10,Heating/Hot Water,MANHATTAN,7846
2025-10,Heating/Hot Water,QUEENS,4244
2025-10,Heating/Hot Water,STATEN ISLAND,302
2025-10,Homeless/Shelter,BRONX,580
2025-10,Homeless/Shelter,BROOKLYN,1509
2025-10,Homeless/Shelter,MANHATTAN,5712
2025-10,Homeless/Shelter,QUEENS,794
2025-10,Homeless/Shelter,STATEN ISLAND,55
2025-10,Plumbing,BRONX,2063
2025-10,Plumbing,BROOKLYN,1846
2025-10,Plumbing,MANHATTAN,1818
2025-10,Plumbing,QUEENS,690
2025-10,Plumbing,STATEN ISLAND,133
2025-10,Water/Leak,BRONX,1838
2025-10,Water/Leak,BROOKLYN,2203
2025-10,Water/Leak,MANHATTAN,2699
2025-10,Water/Leak,QUEENS,1447
2025-10,Water/Leak,STATEN ISLAND,455
2025-10,Water/Leak,Unspecified,1
2025-11,Boilers,BRONX,153
2025-11,Boilers,BROOKLYN,164
2025-11,Boilers,MANHATTAN,152
2025-11,Boilers,QUEENS,69
2025-11,Boilers,STATEN ISLAND,12
2025-11,Heating/Hot Water,BRONX,16691
2025-11,Heating/Hot Water,BROOKLYN,12611
2025-11,Heating/Hot Water,MANHATTAN,11471
